,store_id,item_id,wm_yr_wk,sell_price
3648,STORE_2,STORE_2_376,11239,1.0
3649,STORE_2,STORE_2_391,11239,2.78
3650,STORE_2,STORE_2_524,11239,1.0
3651,STORE_2,STORE_2_555,11239,1.58
3652,STORE_2,STORE_2_586,11239,1.58
3653,STORE_2,STORE_2_587,11239,2.68
3654,STORE_2,STORE_2_681,11239,1.25
3655,STORE_2,STORE_2_714,11239,1.48
3656,STORE_3,STORE_3_012,11239,5.79
3657,STORE_3,STORE_3_357,11239,2.0
3658,STORE_3,STORE_3_360,11239,0.72
3659,STORE_3,STORE_3_090,11239,1.25
3660,STORE_3,STORE_3_169,11239,3.98
3661,STORE_3,STORE_3_222,11239,3.98
3662,STORE_3,STORE_3_252,11239,1.48
3663,STORE_3,STORE_3_389,11239,1.58
3664,STORE_3,STORE_3_555,11239,1.58
3665,STORE_3,STORE_3_586,11239,1.58
3666,STORE_3,STORE_3_587,11239,2.68
3667,STORE_3,STORE_3_714,11239,1.48
3668,STORE_3,STORE_3_804,11239,1.88
3669,STORE_1,STORE_1_064,11239,2.54
3670,STORE_1,STORE_1_065,11239,3.28
3671,STORE_1,STORE_1_325,11239,1.14
3672,STORE_1,STORE_1_376,11239,1.98
3673,STORE_1,STORE_1_090,11239,1.25
3674,STORE_1,STORE_1_252,11239,1.48
3675,STORE_1,STORE_1_339,11239,0.78
3676,STORE_1,STORE_1_546,11239,5.98
3677,STORE_1,STORE_1_547,11239,0.2
3678,STORE_1,STORE_1_555,11239,1.58
3679,STORE_1,STORE_1_584,11239,1.0
3680,STORE_1,STORE_1_586,11239,1.58
3681,STORE_1,STORE_1_587,11239,2.68
3682,STORE_1,STORE_1_714,11239,1.48
3683,STORE_1,STORE_1_727,11239,3.98
3684,STORE_2,STORE_2_085,11240,0.98
3685,STORE_2,STORE_2_043,11240,2.88
3686,STORE_2,STORE_2_054,11240,2.78
3687,STORE_2,STORE_2_325,11240,1.14
3688,STORE_2,STORE_2_090,11240,1.25
3689,STORE_2,STORE_2_252,11240,1.48
3690,STORE_2,STORE_2_376,11240,1.0
3691,STORE_2,STORE_2_391,11240,2.78
3692,STORE_2,STORE_2_524,11240,1.0
3693,STORE_2,STORE_2_555,11240,1.58
3694,STORE_2,STORE_2_586,11240,1.58
3695,STORE_2,STORE_2_587,11240,2.68
3696,STORE_2,STORE_2_681,11240,1.25
3697,STORE_2,STORE_2_714,11240,1.48
3698,STORE_3,STORE_3_012,11240,5.79
3699,STORE_3,STORE_3_357,11240,2.0
3700,STORE_3,STORE_3_360,11240,0.72
3701,STORE_3,STORE_3_090,11240,1.25
3702,STORE_3,STORE_3_169,11240,3.98
3703,STORE_3,STORE_3_222,11240,3.98
3704,STORE_3,STORE_3_252,11240,1.48
3705,STORE_3,STORE_3_389,11240,1.58
3706,STORE_3,STORE_3_555,11240,1.58
3707,STORE_3,STORE_3_586,11240,1.58
3708,STORE_3,STORE_3_587,11240,2.68
3709,STORE_3,STORE_3_714,11240,1.48
3710,STORE_3,STORE_3_804,11240,1.88
3711,STORE_1,STORE_1_064,11240,2.54
3712,STORE_1,STORE_1_065,11240,3.28
3713,STORE_1,STORE_1_325,11240,1.14
3714,STORE_1,STORE_1_376,11240,1.98
3715,STORE_1,STORE_1_090,11240,1.25
3716,STORE_1,STORE_1_252,11240,1.48
3717,STORE_1,STORE_1_339,11240,0.78
3718,STORE_1,STORE_1_546,11240,5.98
3719,STORE_1,STORE_1_547,11240,0.2
3720,STORE_1,STORE_1_555,11240,1.58
3721,STORE_1,STORE_1_584,11240,1.0
3722,STORE_1,STORE_1_586,11240,1.58
3723,STORE_1,STORE_1_587,11240,2.68
3724,STORE_1,STORE_1_714,11240,1.48
3725,STORE_1,STORE_1_727,11240,3.98
3726,STORE_2,STORE_2_085,11241,0.98
3727,STORE_2,STORE_2_043,11241,2.88
3728,STORE_2,STORE_2_054,11241,2.78
3729,STORE_2,STORE_2_325,11241,1.14
3730,STORE_2,STORE_2_090,11241,1.25
3731,STORE_2,STORE_2_252,11241,1.48
3732,STORE_2,STORE_2_376,11241,1.0
3733,STORE_2,STORE_2_391,11241,2.78
3734,STORE_2,STORE_2_524,11241,1.0
3735,STORE_2,STORE_2_555,11241,1.58
3736,STORE_2,STORE_2_586,11241,1.58
3737,STORE_2,STORE_2_587,11241,2.68
3738,STORE_2,STORE_2_681,11241,1.25
3739,STORE_2,STORE_2_714,11241,1.48
3740,STORE_3,STORE_3_012,11241,5.79
3741,STORE_3,STORE_3_357,11241,2.0
3742,STORE_3,STORE_3_360,11241,0.72
3743,STORE_3,STORE_3_090,11241,1.25
3744,STORE_3,STORE_3_169,11241,3.98
3745,STORE_3,STORE_3_222,11241,3.98
3746,STORE_3,STORE_3_252,11241,1.48
3747,STORE_3,STORE_3_389,11241,1.58
3748,STORE_3,STORE_3_555,11241,1.58
3749,STORE_3,STORE_3_586,11241,1.58
3750,STORE_3,STORE_3_587,11241,2.68
3751,STORE_3,STORE_3_714,11241,1.48
3752,STORE_3,STORE_3_804,11241,1.88
3753,STORE_1,STORE_1_064,11241,2.54
3754,STORE_1,STORE_1_065,11241,3.28
3755,STORE_1,STORE_1_325,11241,1.14
3756,STORE_1,STORE_1_376,11241,1.98
3757,STORE_1,STORE_1_090,11241,1.25
3758,STORE_1,STORE_1_252,11241,1.48
3759,STORE_1,STORE_1_339,11241,0.78
3760,STORE_1,STORE_1_546,11241,5.98
3761,STORE_1,STORE_1_547,11241,0.2
3762,STORE_1,STORE_1_555,11241,1.58
3763,STORE_1,STORE_1_584,11241,1.0
3764,STORE_1,STORE_1_586,11241,1.58
3765,STORE_1,STORE_1_587,11241,2.68
3766,STORE_1,STORE_1_714,11241,1.48
3767,STORE_1,STORE_1_727,11241,2.98
3768,STORE_2,STORE_2_085,11242,0.98
3769,STORE_2,STORE_2_043,11242,2.88
3770,STORE_2,STORE_2_054,11242,2.78
3771,STORE_2,STORE_2_325,11242,1.14
3772,STORE_2,STORE_2_090,11242,1.25
3773,STORE_2,STORE_2_252,11242,1.48
3774,STORE_2,STORE_2_376,11242,1.0
3775,STORE_2,STORE_2_391,11242,2.78
3776,STORE_2,STORE_2_524,11242,1.0
3777,STORE_2,STORE_2_555,11242,1.58
3778,STORE_2,STORE_2_586,11242,1.58
3779,STORE_2,STORE_2_587,11242,2.68
3780,STORE_2,STORE_2_681,11242,1.25
3781,STORE_2,STORE_2_714,11242,1.48
3782,STORE_3,STORE_3_012,11242,5.79
3783,STORE_3,STORE_3_357,11242,2.0
3784,STORE_3,STORE_3_360,11242,0.72
3785,STORE_3,STORE_3_090,11242,1.25
3786,STORE_3,STORE_3_169,11242,3.98
3787,STORE_3,STORE_3_222,11242,3.98
3788,STORE_3,STORE_3_252,11242,1.48
3789,STORE_3,STORE_3_389,11242,1.58
3790,STORE_3,STORE_3_555,11242,1.58
3791,STORE_3,STORE_3_586,11242,1.58
3792,STORE_3,STORE_3_587,11242,2.68
3793,STORE_3,STORE_3_714,11242,1.48
3794,STORE_3,STORE_3_804,11242,1.88
3795,STORE_1,STORE_1_064,11242,2.54
3796,STORE_1,STORE_1_065,11242,3.28
3797,STORE_1,STORE_1_325,11242,1.14
3798,STORE_1,STORE_1_376,11242,1.98
3799,STORE_1,STORE_1_090,11242,1.25
3800,STORE_1,STORE_1_252,11242,1.48
3801,STORE_1,STORE_1_339,11242,0.78
3802,STORE_1,STORE_1_546,11242,5.98
3803,STORE_1,STORE_1_547,11242,0.2
3804,STORE_1,STORE_1_555,11242,1.58
3805,STORE_1,STORE_1_584,11242,1.0
3806,STORE_1,STORE_1_586,11242,1.58
3807,STORE_1,STORE_1_587,11242,2.68
3808,STORE_1,STORE_1_714,11242,1.48
3809,STORE_1,STORE_1_727,11242,2.98
3810,STORE_2,STORE_2_085,11243,0.98
3811,STORE_2,STORE_2_043,11243,2.88
3812,STORE_2,STORE_2_054,11243,2.78
3813,STORE_2,STORE_2_325,11243,1.14
3814,STORE_2,STORE_2_090,11243,1.25
3815,STORE_2,STORE_2_252,11243,1.48
3816,STORE_2,STORE_2_376,11243,1.0
3817,STORE_2,STORE_2_391,11243,2.78
3818,STORE_2,STORE_2_524,11243,1.0
3819,STORE_2,STORE_2_555,11243,1.58
3820,STORE_2,STORE_2_586,11243,1.58
3821,STORE_2,STORE_2_587,11243,2.68
3822,STORE_2,STORE_2_681,11243,1.25
3823,STORE_2,STORE_2_714,11243,1.48
3824,STORE_3,STORE_3_012,11243,5.79
3825,STORE_3,STORE_3_357,11243,2.0
3826,STORE_3,STORE_3_360,11243,0.72
3827,STORE_3,STORE_3_090,11243,1.25
3828,STORE_3,STORE_3_169,11243,3.98
3829,STORE_3,STORE_3_222,11243,3.98
3830,STORE_3,STORE_3_252,11243,1.48
3831,STORE_3,STORE_3_389,11243,1.58
3832,STORE_3,STORE_3_555,11243,1.58
3833,STORE_3,STORE_3_586,11243,1.58
3834,STORE_3,STORE_3_587,11243,2.68
3835,STORE_3,STORE_3_714,11243,1.48
3836,STORE_3,STORE_3_804,11243,1.88
3837,STORE_1,STORE_1_064,11243,2.54
3838,STORE_1,STORE_1_065,11243,3.28
3839,STORE_1,STORE_1_325,11243,1.14
3840,STORE_1,STORE_1_376,11243,1.98
3841,STORE_1,STORE_1_090,11243,1.25
3842,STORE_1,STORE_1_252,11243,1.48
3843,STORE_1,STORE_1_339,11243,0.78
3844,STORE_1,STORE_1_546,11243,5.98
3845,STORE_1,STORE_1_547,11243,0.2
3846,STORE_1,STORE_1_555,11243,1.58
3847,STORE_1,STORE_1_584,11243,1.0
3848,STORE_1,STORE_1_586,11243,1.58
3849,STORE_1,STORE_1_587,11243,2.68
3850,STORE_1,STORE_1_714,11243,1.48
3851,STORE_1,STORE_1_727,11243,2.98
3852,STORE_2,STORE_2_085,11244,0.98
3853,STORE_2,STORE_2_043,11244,2.88
3854,STORE_2,STORE_2_054,11244,2.78
3855,STORE_2,STORE_2_325,11244,1.14
3856,STORE_2,STORE_2_090,11244,1.25
3857,STORE_2,STORE_2_252,11244,1.48
3858,STORE_2,STORE_2_376,11244,1.0
3859,STORE_2,STORE_2_391,11244,2.78
3860,STORE_2,STORE_2_524,11244,1.0
3861,STORE_2,STORE_2_555,11244,1.58
3862,STORE_2,STORE_2_586,11244,1.58
3863,STORE_2,STORE_2_587,11244,2.68
3864,STORE_2,STORE_2_681,11244,1.25
3865,STORE_2,STORE_2_714,11244,1.48
3866,STORE_3,STORE_3_012,11244,5.79
3867,STORE_3,STORE_3_357,11244,2.0
3868,STORE_3,STORE_3_360,11244,0.72
3869,STORE_3,STORE_3_090,11244,1.25
3870,STORE_3,STORE_3_169,11244,3.98
3871,STORE_3,STORE_3_222,11244,3.98
3872,STORE_3,STORE_3_252,11244,1.48
3873,STORE_3,STORE_3_389,11244,1.58
3874,STORE_3,STORE_3_555,11244,1.58
3875,STORE_3,STORE_3_586,11244,1.58
3876,STORE_3,STORE_3_587,11244,2.68
3877,STORE_3,STORE_3_714,11244,1.48
3878,STORE_3,STORE_3_804,11244,1.88
3879,STORE_1,STORE_1_064,11244,2.54
3880,STORE_1,STORE_1_065,11244,3.28
3881,STORE_1,STORE_1_325,11244,1.14
3882,STORE_1,STORE_1_376,11244,1.98
3883,STORE_1,STORE_1_090,11244,1.25
3884,STORE_1,STORE_1_252,11244,1.48
3885,STORE_1,STORE_1_339,11244,0.78
3886,STORE_1,STORE_1_546,11244,5.98
3887,STORE_1,STORE_1_547,11244,0.2
3888,STORE_1,STORE_1_555,11244,1.58
3889,STORE_1,STORE_1_584,11244,1.0
3890,STORE_1,STORE_1_586,11244,1.58
3891,STORE_1,STORE_1_587,11244,2.68
3892,STORE_1,STORE_1_714,11244,1.48
3893,STORE_1,STORE_1_727,11244,2.98
3894,STORE_2,STORE_2_085,11245,0.98
3895,STORE_2,STORE_2_043,11245,2.88
3896,STORE_2,STORE_2_054,11245,2.78
3897,STORE_2,STORE_2_325,11245,1.14
3898,STORE_2,STORE_2_090,11245,1.25
3899,STORE_2,STORE_2_252,11245,1.48
3900,STORE_2,STORE_2_376,11245,1.0
3901,STORE_2,STORE_2_391,11245,2.78
3902,STORE_2,STORE_2_524,11245,1.0
3903,STORE_2,STORE_2_555,11245,1.58
3904,STORE_2,STORE_2_586,11245,1.58
3905,STORE_2,STORE_2_587,11245,2.68
3906,STORE_2,STORE_2_681,11245,1.25
3907,STORE_2,STORE_2_714,11245,1.48
3908,STORE_3,STORE_3_012,11245,5.79
3909,STORE_3,STORE_3_357,11245,2.0
3910,STORE_3,STORE_3_360,11245,0.72
3911,STORE_3,STORE_3_090,11245,1.25
3912,STORE_3,STORE_3_169,11245,3.98
3913,STORE_3,STORE_3_222,11245,3.98
3914,STORE_3,STORE_3_252,11245,1.48
3915,STORE_3,STORE_3_389,11245,1.58
3916,STORE_3,STORE_3_555,11245,1.58
3917,STORE_3,STORE_3_586,11245,1.58
3918,STORE_3,STORE_3_587,11245,2.68
3919,STORE_3,STORE_3_714,11245,1.48
3920,STORE_3,STORE_3_804,11245,1.88
3921,STORE_1,STORE_1_064,11245,2.54
3922,STORE_1,STORE_1_065,11245,3.28
3923,STORE_1,STORE_1_325,11245,1.14
3924,STORE_1,STORE_1_376,11245,1.98
3925,STORE_1,STORE_1_090,11245,1.25
3926,STORE_1,STORE_1_252,11245,1.48
3927,STORE_1,STORE_1_339,11245,0.78
3928,STORE_1,STORE_1_546,11245,5.98
3929,STORE_1,STORE_1_547,11245,0.2
3930,STORE_1,STORE_1_555,11245,1.58
3931,STORE_1,STORE_1_584,11245,1.0
3932,STORE_1,STORE_1_586,11245,1.58
3933,STORE_1,STORE_1_587,11245,2.68
3934,STORE_1,STORE_1_714,11245,1.48
3935,STORE_1,STORE_1_727,11245,2.98
3936,STORE_2,STORE_2_085,11246,0.98
3937,STORE_2,STORE_2_043,11246,2.88
3938,STORE_2,STORE_2_054,11246,2.78
3939,STORE_2,STORE_2_325,11246,1.14
3940,STORE_2,STORE_2_090,11246,1.25
3941,STORE_2,STORE_2_252,11246,1.48
3942,STORE_2,STORE_2_376,11246,1.0
3943,STORE_2,STORE_2_391,11246,2.78
3944,STORE_2,STORE_2_524,11246,1.0
3945,STORE_2,STORE_2_555,11246,1.58
3946,STORE_2,STORE_2_586,11246,1.58
3947,STORE_2,STORE_2_587,11246,2.68
3948,STORE_2,STORE_2_681,11246,1.25
3949,STORE_2,STORE_2_714,11246,1.48
3950,STORE_3,STORE_3_012,11246,5.79
3951,STORE_3,STORE_3_357,11246,2.0
3952,STORE_3,STORE_3_360,11246,0.72
3953,STORE_3,STORE_3_090,11246,1.25
3954,STORE_3,STORE_3_169,11246,3.98
3955,STORE_3,STORE_3_222,11246,3.98
3956,STORE_3,STORE_3_252,11246,1.48
3957,STORE_3,STORE_3_389,11246,1.58
3958,STORE_3,STORE_3_555,11246,1.58
3959,STORE_3,STORE_3_586,11246,1.58
3960,STORE_3,STORE_3_587,11246,2.68
3961,STORE_3,STORE_3_714,11246,1.48
3962,STORE_3,STORE_3_804,11246,1.88
3963,STORE_1,STORE_1_064,11246,2.54
3964,STORE_1,STORE_1_065,11246,3.28
3965,STORE_1,STORE_1_325,11246,1.14
3966,STORE_1,STORE_1_376,11246,1.98
3967,STORE_1,STORE_1_090,11246,1.25
3968,STORE_1,STORE_1_252,11246,1.48
3969,STORE_1,STORE_1_339,11246,0.78
3970,STORE_1,STORE_1_546,11246,5.98
3971,STORE_1,STORE_1_547,11246,0.2
3972,STORE_1,STORE_1_555,11246,1.58
3973,STORE_1,STORE_1_584,11246,1.0
3974,STORE_1,STORE_1_586,11246,1.58
3975,STORE_1,STORE_1_587,11246,2.68
3976,STORE_1,STORE_1_714,11246,1.48
3977,STORE_1,STORE_1_727,11246,2.98
3978,STORE_2,STORE_2_085,11247,0.98
3979,STORE_2,STORE_2_043,11247,2.88
3980,STORE_2,STORE_2_054,11247,2.78
3981,STORE_2,STORE_2_325,11247,1.14
3982,STORE_2,STORE_2_090,11247,1.25
3983,STORE_2,STORE_2_252,11247,1.48
3984,STORE_2,STORE_2_376,11247,1.0
3985,STORE_2,STORE_2_391,11247,2.78
3986,STORE_2,STORE_2_524,11247,1.0
3987,STORE_2,STORE_2_555,11247,1.58
3988,STORE_2,STORE_2_586,11247,1.58
3989,STORE_2,STORE_2_587,11247,2.68
3990,STORE_2,STORE_2_681,11247,1.25
3991,STORE_2,STORE_2_714,11247,1.48
3992,STORE_3,STORE_3_012,11247,5.79
3993,STORE_3,STORE_3_357,11247,2.0
3994,STORE_3,STORE_3_360,11247,0.72
3995,STORE_3,STORE_3_090,11247,1.25
3996,STORE_3,STORE_3_169,11247,3.98
3997,STORE_3,STORE_3_222,11247,3.98
3998,STORE_3,STORE_3_252,11247,1.48
3999,STORE_3,STORE_3_389,11247,1.58
4000,STORE_3,STORE_3_555,11247,1.58
4001,STORE_3,STORE_3_586,11247,1.58
4002,STORE_3,STORE_3_587,11247,2.68
4003,STORE_3,STORE_3_714,11247,1.48
4004,STORE_3,STORE_3_804,11247,1.88
4005,STORE_1,STORE_1_064,11247,2.54
4006,STORE_1,STORE_1_065,11247,3.28
4007,STORE_1,STORE_1_325,11247,1.14
4008,STORE_1,STORE_1_376,11247,1.98
4009,STORE_1,STORE_1_090,11247,1.25
4010,STORE_1,STORE_1_252,11247,1.48
4011,STORE_1,STORE_1_339,11247,0.78
4012,STORE_1,STORE_1_546,11247,5.98
4013,STORE_1,STORE_1_547,11247,0.2
4014,STORE_1,STORE_1_555,11247,1.58
4015,STORE_1,STORE_1_584,11247,1.0
4016,STORE_1,STORE_1_586,11247,1.58
4017,STORE_1,STORE_1_587,11247,2.68
4018,STORE_1,STORE_1_714,11247,1.48
4019,STORE_1,STORE_1_727,11247,2.98
4020,STORE_2,STORE_2_085,11248,0.98
4021,STORE_2,STORE_2_043,11248,2.88
4022,STORE_2,STORE_2_054,11248,2.78
4023,STORE_2,STORE_2_325,11248,1.14
4024,STORE_2,STORE_2_090,11248,1.25
4025,STORE_2,STORE_2_252,11248,1.48
4026,STORE_2,STORE_2_376,11248,1.0
4027,STORE_2,STORE_2_391,11248,2.78
4028,STORE_2,STORE_2_524,11248,1.0
4029,STORE_2,STORE_2_555,11248,1.58
4030,STORE_2,STORE_2_586,11248,1.58
4031,STORE_2,STORE_2_587,11248,2.68
4032,STORE_2,STORE_2_681,11248,1.25
4033,STORE_2,STORE_2_714,11248,1.48
4034,STORE_3,STORE_3_012,11248,5.86
4035,STORE_3,STORE_3_357,11248,2.0
4036,STORE_3,STORE_3_360,11248,0.72
4037,STORE_3,STORE_3_090,11248,1.25
4038,STORE_3,STORE_3_169,11248,3.98
4039,STORE_3,STORE_3_222,11248,3.98
4040,STORE_3,STORE_3_252,11248,1.48
4041,STORE_3,STORE_3_389,11248,1.58
4042,STORE_3,STORE_3_555,11248,1.58
4043,STORE_3,STORE_3_586,11248,1.58
4044,STORE_3,STORE_3_587,11248,2.68
4045,STORE_3,STORE_3_714,11248,1.48
4046,STORE_3,STORE_3_804,11248,1.88
4047,STORE_1,STORE_1_064,11248,2.54
4048,STORE_1,STORE_1_065,11248,3.28
4049,STORE_1,STORE_1_325,11248,1.14
4050,STORE_1,STORE_1_376,11248,1.78
4051,STORE_1,STORE_1_090,11248,1.25
4052,STORE_1,STORE_1_252,11248,1.48
4053,STORE_1,STORE_1_339,11248,0.78
4054,STORE_1,STORE_1_546,11248,5.98
4055,STORE_1,STORE_1_547,11248,0.2
4056,STORE_1,STORE_1_555,11248,1.58
4057,STORE_1,STORE_1_584,11248,1.0
4058,STORE_1,STORE_1_586,11248,1.58
4059,STORE_1,STORE_1_587,11248,2.68
4060,STORE_1,STORE_1_714,11248,1.48
4061,STORE_1,STORE_1_727,11248,2.98
4062,STORE_2,STORE_2_085,11249,0.98
4063,STORE_2,STORE_2_043,11249,1.98
4064,STORE_2,STORE_2_054,11249,2.78
4065,STORE_2,STORE_2_325,11249,1.14
4066,STORE_2,STORE_2_090,11249,1.25
4067,STORE_2,STORE_2_252,11249,1.48
4068,STORE_2,STORE_2_376,11249,1.0
4069,STORE_2,STORE_2_391,11249,2.78
4070,STORE_2,STORE_2_524,11249,1.0
4071,STORE_2,STORE_2_555,11249,1.58
4072,STORE_2,STORE_2_586,11249,1.58
4073,STORE_2,STORE_2_587,11249,2.68
4074,STORE_2,STORE_2_681,11249,1.25
4075,STORE_2,STORE_2_714,11249,1.48
4076,STORE_3,STORE_3_012,11249,5.86
4077,STORE_3,STORE_3_357,11249,2.0
4078,STORE_3,STORE_3_360,11249,0.72
4079,STORE_3,STORE_3_090,11249,1.25
4080,STORE_3,STORE_3_169,11249,3.98
4081,STORE_3,STORE_3_222,11249,3.98
4082,STORE_3,STORE_3_252,11249,1.48
4083,STORE_3,STORE_3_389,11249,1.58
4084,STORE_3,STORE_3_555,11249,1.58
4085,STORE_3,STORE_3_586,11249,1.58
4086,STORE_3,STORE_3_587,11249,2.68
4087,STORE_3,STORE_3_714,11249,1.48
4088,STORE_3,STORE_3_804,11249,1.88
4089,STORE_1,STORE_1_064,11249,2.54
4090,STORE_1,STORE_1_065,11249,3.28
4091,STORE_1,STORE_1_325,11249,1.14
4092,STORE_1,STORE_1_376,11249,1.78
4093,STORE_1,STORE_1_090,11249,1.25
4094,STORE_1,STORE_1_252,11249,1.48
4095,STORE_1,STORE_1_339,11249,0.78
4096,STORE_1,STORE_1_546,11249,5.98
4097,STORE_1,STORE_1_547,11249,0.2
4098,STORE_1,STORE_1_555,11249,1.58
4099,STORE_1,STORE_1_584,11249,1.0
4100,STORE_1,STORE_1_586,11249,1.58
4101,STORE_1,STORE_1_587,11249,2.68
4102,STORE_1,STORE_1_714,11249,1.48
4103,STORE_1,STORE_1_727,11249,2.98
4104,STORE_2,STORE_2_085,11250,0.98
4105,STORE_2,STORE_2_043,11250,1.98
4106,STORE_2,STORE_2_054,11250,2.78
4107,STORE_2,STORE_2_325,11250,1.14
4108,STORE_2,STORE_2_090,11250,1.25
4109,STORE_2,STORE_2_252,11250,1.48
4110,STORE_2,STORE_2_376,11250,1.0
4111,STORE_2,STORE_2_391,11250,2.78
4112,STORE_2,STORE_2_524,11250,1.0
4113,STORE_2,STORE_2_555,11250,1.58
4114,STORE_2,STORE_2_586,11250,1.58
4115,STORE_2,STORE_2_587,11250,2.68
4116,STORE_2,STORE_2_681,11250,1.25
4117,STORE_2,STORE_2_714,11250,1.48
4118,STORE_3,STORE_3_012,11250,5.86
4119,STORE_3,STORE_3_357,11250,2.0
4120,STORE_3,STORE_3_360,11250,0.72
4121,STORE_3,STORE_3_090,11250,1.25
4122,STORE_3,STORE_3_169,11250,3.98
4123,STORE_3,STORE_3_222,11250,3.98
4124,STORE_3,STORE_3_252,11250,1.48
4125,STORE_3,STORE_3_389,11250,1.58
4126,STORE_3,STORE_3_555,11250,1.58
4127,STORE_3,STORE_3_586,11250,1.58
4128,STORE_3,STORE_3_587,11250,2.68
4129,STORE_3,STORE_3_714,11250,1.48
4130,STORE_3,STORE_3_804,11250,1.88
4131,STORE_1,STORE_1_064,11250,2.54
4132,STORE_1,STORE_1_065,11250,3.28
4133,STORE_1,STORE_1_325,11250,1.14
4134,STORE_1,STORE_1_376,11250,1.78
4135,STORE_1,STORE_1_090,11250,1.25
4136,STORE_1,STORE_1_252,11250,1.48
4137,STORE_1,STORE_1_339,11250,0.78
4138,STORE_1,STORE_1_546,11250,5.98
4139,STORE_1,STORE_1_547,11250,0.2
4140,STORE_1,STORE_1_555,11250,1.58
4141,STORE_1,STORE_1_584,11250,1.0
4142,STORE_1,STORE_1_586,11250,1.58
4143,STORE_1,STORE_1_587,11250,2.68
4144,STORE_1,STORE_1_714,11250,1.48
4145,STORE_1,STORE_1_727,11250,2.98
4146,STORE_2,STORE_2_085,11251,0.98
4147,STORE_2,STORE_2_043,11251,1.98
4148,STORE_2,STORE_2_054,11251,2.78
4149,STORE_2,STORE_2_325,11251,1.14
4150,STORE_2,STORE_2_090,11251,1.25
4151,STORE_2,STORE_2_252,11251,1.48
4152,STORE_2,STORE_2_376,11251,1.0
4153,STORE_2,STORE_2_391,11251,2.78
4154,STORE_2,STORE_2_524,11251,1.0
4155,STORE_2,STORE_2_555,11251,1.58
4156,STORE_2,STORE_2_586,11251,1.58
4157,STORE_2,STORE_2_587,11251,2.68
4158,STORE_2,STORE_2_681,11251,1.25
4159,STORE_2,STORE_2_714,11251,1.48
4160,STORE_3,STORE_3_012,11251,5.86
4161,STORE_3,STORE_3_357,11251,2.0
4162,STORE_3,STORE_3_360,11251,0.72
4163,STORE_3,STORE_3_090,11251,1.25
4164,STORE_3,STORE_3_169,11251,3.98
4165,STORE_3,STORE_3_222,11251,3.98
4166,STORE_3,STORE_3_252,11251,1.48
4167,STORE_3,STORE_3_389,11251,1.58
4168,STORE_3,STORE_3_555,11251,1.58
4169,STORE_3,STORE_3_586,11251,1.58
4170,STORE_3,STORE_3_587,11251,2.68
4171,STORE_3,STORE_3_714,11251,1.48
4172,STORE_3,STORE_3_804,11251,1.88
4173,STORE_1,STORE_1_064,11251,2.54
4174,STORE_1,STORE_1_065,11251,3.28
4175,STORE_1,STORE_1_325,11251,1.14
4176,STORE_1,STORE_1_376,11251,1.78
4177,STORE_1,STORE_1_090,11251,1.25
4178,STORE_1,STORE_1_252,11251,1.48
4179,STORE_1,STORE_1_339,11251,0.78
4180,STORE_1,STORE_1_546,11251,5.98
4181,STORE_1,STORE_1_547,11251,0.2
4182,STORE_1,STORE_1_555,11251,1.58
4183,STORE_1,STORE_1_584,11251,1.0
4184,STORE_1,STORE_1_586,11251,1.58
4185,STORE_1,STORE_1_587,11251,2.68
4186,STORE_1,STORE_1_714,11251,1.48
4187,STORE_1,STORE_1_727,11251,2.98
4188,STORE_2,STORE_2_085,11252,0.98
4189,STORE_2,STORE_2_043,11252,1.98
4190,STORE_2,STORE_2_054,11252,2.78
4191,STORE_2,STORE_2_325,11252,1.14
4192,STORE_2,STORE_2_090,11252,1.25
4193,STORE_2,STORE_2_252,11252,1.48
4194,STORE_2,STORE_2_376,11252,1.0
4195,STORE_2,STORE_2_391,11252,2.78
4196,STORE_2,STORE_2_524,11252,1.0
4197,STORE_2,STORE_2_555,11252,1.58
4198,STORE_2,STORE_2_586,11252,1.58
4199,STORE_2,STORE_2_587,11252,2.68
4200,STORE_2,STORE_2_681,11252,1.25
4201,STORE_2,STORE_2_714,11252,1.48
4202,STORE_3,STORE_3_012,11252,5.86
4203,STORE_3,STORE_3_357,11252,2.0
4204,STORE_3,STORE_3_360,11252,0.72
4205,STORE_3,STORE_3_090,11252,1.25
4206,STORE_3,STORE_3_169,11252,3.98
4207,STORE_3,STORE_3_222,11252,3.98
4208,STORE_3,STORE_3_252,11252,1.48
4209,STORE_3,STORE_3_389,11252,1.58
4210,STORE_3,STORE_3_555,11252,1.58
4211,STORE_3,STORE_3_586,11252,1.58
4212,STORE_3,STORE_3_587,11252,2.68
4213,STORE_3,STORE_3_714,11252,1.48
4214,STORE_3,STORE_3_804,11252,1.88
4215,STORE_1,STORE_1_064,11252,2.54
4216,STORE_1,STORE_1_065,11252,3.28
4217,STORE_1,STORE_1_325,11252,1.14
4218,STORE_1,STORE_1_376,11252,1.78
4219,STORE_1,STORE_1_090,11252,1.25
4220,STORE_1,STORE_1_252,11252,1.48
4221,STORE_1,STORE_1_339,11252,0.78
4222,STORE_1,STORE_1_546,11252,5.98
4223,STORE_1,STORE_1_547,11252,0.2
4224,STORE_1,STORE_1_555,11252,1.58
4225,STORE_1,STORE_1_584,11252,1.0
4226,STORE_1,STORE_1_586,11252,1.58
4227,STORE_1,STORE_1_587,11252,2.68
4228,STORE_1,STORE_1_714,11252,1.48
4229,STORE_1,STORE_1_727,11252,2.98
