,item_id,store_id,date_id,cnt
22645,STORE_2_681,STORE_2,818,39
22646,STORE_2_681,STORE_2,819,21
22647,STORE_2_681,STORE_2,820,48
22648,STORE_2_681,STORE_2,821,24
22649,STORE_2_681,STORE_2,822,23
22650,STORE_2_681,STORE_2,823,36
22651,STORE_2_681,STORE_2,824,22
22652,STORE_2_681,STORE_2,825,33
22653,STORE_2_681,STORE_2,826,41
22654,STORE_2_681,STORE_2,827,53
22655,STORE_2_681,STORE_2,828,29
22656,STORE_2_681,STORE_2,829,25
22657,STORE_2_681,STORE_2,830,20
22658,STORE_2_681,STORE_2,831,30
22659,STORE_2_681,STORE_2,832,36
22660,STORE_2_681,STORE_2,833,31
22661,STORE_2_681,STORE_2,834,47
22662,STORE_2_681,STORE_2,835,19
22663,STORE_2_681,STORE_2,836,25
22664,STORE_2_681,STORE_2,837,24
22665,STORE_2_681,STORE_2,838,40
22666,STORE_2_681,STORE_2,839,30
22667,STORE_2_681,STORE_2,840,25
22668,STORE_2_681,STORE_2,841,47
22669,STORE_2_681,STORE_2,842,18
22670,STORE_2_681,STORE_2,843,20
22671,STORE_2_681,STORE_2,844,44
22672,STORE_2_681,STORE_2,845,16
22673,STORE_2_681,STORE_2,846,32
22674,STORE_2_681,STORE_2,847,14
22675,STORE_2_681,STORE_2,848,31
22676,STORE_2_681,STORE_2,849,32
22677,STORE_2_681,STORE_2,850,31
22678,STORE_2_681,STORE_2,851,14
22679,STORE_2_681,STORE_2,852,13
22680,STORE_2_681,STORE_2,853,29
22681,STORE_2_681,STORE_2,854,39
22682,STORE_2_681,STORE_2,855,24
22683,STORE_2_681,STORE_2,856,32
22684,STORE_2_681,STORE_2,857,31
22685,STORE_2_681,STORE_2,858,52
22686,STORE_2_681,STORE_2,859,30
22687,STORE_2_681,STORE_2,860,32
22688,STORE_2_681,STORE_2,861,38
22689,STORE_2_681,STORE_2,862,40
22690,STORE_2_681,STORE_2,863,22
22691,STORE_2_681,STORE_2,864,32
22692,STORE_2_681,STORE_2,865,36
22693,STORE_2_681,STORE_2,866,51
22694,STORE_2_681,STORE_2,867,41
22695,STORE_2_681,STORE_2,868,23
22696,STORE_2_681,STORE_2,869,51
22697,STORE_2_681,STORE_2,870,49
22698,STORE_2_681,STORE_2,871,32
22699,STORE_2_681,STORE_2,872,18
22700,STORE_2_681,STORE_2,873,17
22701,STORE_2_681,STORE_2,874,12
22702,STORE_2_681,STORE_2,875,44
22703,STORE_2_681,STORE_2,876,32
22704,STORE_2_681,STORE_2,877,29
22705,STORE_2_681,STORE_2,878,30
22706,STORE_2_681,STORE_2,879,34
22707,STORE_2_681,STORE_2,880,25
22708,STORE_2_681,STORE_2,881,26
22709,STORE_2_681,STORE_2,882,31
22710,STORE_2_681,STORE_2,883,48
22711,STORE_2_681,STORE_2,884,20
22712,STORE_2_681,STORE_2,885,30
22713,STORE_2_681,STORE_2,886,20
22714,STORE_2_681,STORE_2,887,46
22715,STORE_2_681,STORE_2,888,18
22716,STORE_2_681,STORE_2,889,20
22717,STORE_2_681,STORE_2,890,26
22718,STORE_2_681,STORE_2,891,29
22719,STORE_2_681,STORE_2,892,35
22720,STORE_2_681,STORE_2,893,24
22721,STORE_2_681,STORE_2,894,40
22722,STORE_2_681,STORE_2,895,22
22723,STORE_2_681,STORE_2,896,43
22724,STORE_2_681,STORE_2,897,48
22725,STORE_2_681,STORE_2,898,17
22726,STORE_2_681,STORE_2,899,28
22727,STORE_2_681,STORE_2,900,21
22728,STORE_2_681,STORE_2,901,17
22729,STORE_2_681,STORE_2,902,45
22730,STORE_2_681,STORE_2,903,34
22731,STORE_2_681,STORE_2,904,44
22732,STORE_2_681,STORE_2,905,11
22733,STORE_2_681,STORE_2,906,26
22734,STORE_2_681,STORE_2,907,15
22735,STORE_2_681,STORE_2,908,16
22736,STORE_2_681,STORE_2,909,40
22737,STORE_2_681,STORE_2,910,48
22738,STORE_2_681,STORE_2,911,48
22739,STORE_2_681,STORE_2,912,30
22740,STORE_2_681,STORE_2,913,28
22741,STORE_2_681,STORE_2,914,13
22742,STORE_2_681,STORE_2,915,19
22743,STORE_2_681,STORE_2,916,46
22744,STORE_2_681,STORE_2,917,35
22745,STORE_2_681,STORE_2,918,39
22746,STORE_2_681,STORE_2,919,33
22747,STORE_2_681,STORE_2,920,22
22748,STORE_2_681,STORE_2,921,26
22749,STORE_2_681,STORE_2,922,15
22750,STORE_2_681,STORE_2,923,24
22751,STORE_2_681,STORE_2,924,52
22752,STORE_2_681,STORE_2,925,42
22753,STORE_2_681,STORE_2,926,26
22754,STORE_2_681,STORE_2,927,0
22755,STORE_2_681,STORE_2,928,16
22756,STORE_2_681,STORE_2,929,23
22757,STORE_2_681,STORE_2,930,47
22758,STORE_2_681,STORE_2,931,40
22759,STORE_2_681,STORE_2,932,47
22760,STORE_2_681,STORE_2,933,17
22761,STORE_2_681,STORE_2,934,16
22762,STORE_2_681,STORE_2,935,21
22763,STORE_2_681,STORE_2,936,19
22764,STORE_2_681,STORE_2,937,30
22765,STORE_2_681,STORE_2,938,44
22766,STORE_2_681,STORE_2,939,46
22767,STORE_2_681,STORE_2,940,24
22768,STORE_2_681,STORE_2,941,19
22769,STORE_2_681,STORE_2,942,38
22770,STORE_2_681,STORE_2,943,14
22771,STORE_2_681,STORE_2,944,66
22772,STORE_2_681,STORE_2,945,40
22773,STORE_2_681,STORE_2,946,40
22774,STORE_2_681,STORE_2,947,15
22775,STORE_2_681,STORE_2,948,72
22776,STORE_2_681,STORE_2,949,32
22777,STORE_2_681,STORE_2,950,29
22778,STORE_2_681,STORE_2,951,27
22779,STORE_2_681,STORE_2,952,43
22780,STORE_2_681,STORE_2,953,48
22781,STORE_2_681,STORE_2,954,9
22782,STORE_2_681,STORE_2,955,32
22783,STORE_2_681,STORE_2,956,44
22784,STORE_2_681,STORE_2,957,35
22785,STORE_2_681,STORE_2,958,25
22786,STORE_2_681,STORE_2,959,29
22787,STORE_2_681,STORE_2,960,83
22788,STORE_2_681,STORE_2,961,42
22789,STORE_2_681,STORE_2,962,62
22790,STORE_2_681,STORE_2,963,52
22791,STORE_2_681,STORE_2,964,19
22792,STORE_2_681,STORE_2,965,32
22793,STORE_2_681,STORE_2,966,42
22794,STORE_2_681,STORE_2,967,52
22795,STORE_2_681,STORE_2,968,26
22796,STORE_2_681,STORE_2,969,36
22797,STORE_2_681,STORE_2,970,27
22798,STORE_2_681,STORE_2,971,22
22799,STORE_2_681,STORE_2,972,50
22800,STORE_2_681,STORE_2,973,39
22801,STORE_2_681,STORE_2,974,53
22802,STORE_2_681,STORE_2,975,14
22803,STORE_2_681,STORE_2,976,0
22804,STORE_2_681,STORE_2,977,0
22805,STORE_2_681,STORE_2,978,35
22806,STORE_2_681,STORE_2,979,21
22807,STORE_2_681,STORE_2,980,44
22808,STORE_2_681,STORE_2,981,38
22809,STORE_2_681,STORE_2,982,16
22810,STORE_2_681,STORE_2,983,31
22811,STORE_2_681,STORE_2,984,32
22812,STORE_2_681,STORE_2,985,18
22813,STORE_2_681,STORE_2,986,12
22814,STORE_2_681,STORE_2,987,17
22815,STORE_2_681,STORE_2,988,21
22816,STORE_2_681,STORE_2,989,33
22817,STORE_2_681,STORE_2,990,20
22818,STORE_2_681,STORE_2,991,37
22819,STORE_2_681,STORE_2,992,27
22820,STORE_2_681,STORE_2,993,41
22821,STORE_2_681,STORE_2,994,3
22822,STORE_2_681,STORE_2,995,61
22823,STORE_2_681,STORE_2,996,44
22824,STORE_2_681,STORE_2,997,14
22825,STORE_2_681,STORE_2,998,19
22826,STORE_2_681,STORE_2,999,22
22827,STORE_2_681,STORE_2,1000,47
22828,STORE_2_681,STORE_2,1001,77
22829,STORE_2_681,STORE_2,1002,75
22830,STORE_2_681,STORE_2,1003,94
22831,STORE_2_681,STORE_2,1004,28
22832,STORE_2_681,STORE_2,1005,28
22833,STORE_2_681,STORE_2,1006,68
22834,STORE_2_681,STORE_2,1007,40
22835,STORE_2_681,STORE_2,1008,111
22836,STORE_2_681,STORE_2,1009,128
22837,STORE_2_681,STORE_2,1010,77
22838,STORE_2_681,STORE_2,1011,62
22839,STORE_2_681,STORE_2,1012,33
22840,STORE_2_681,STORE_2,1013,48
22841,STORE_2_681,STORE_2,1014,95
22842,STORE_2_681,STORE_2,1015,67
22843,STORE_2_681,STORE_2,1016,115
22844,STORE_2_681,STORE_2,1017,109
22845,STORE_2_681,STORE_2,1018,33
22846,STORE_2_681,STORE_2,1019,41
22847,STORE_2_681,STORE_2,1020,57
22848,STORE_2_681,STORE_2,1021,25
22849,STORE_2_681,STORE_2,1022,81
22850,STORE_2_681,STORE_2,1023,67
22851,STORE_2_681,STORE_2,1024,28
22852,STORE_2_681,STORE_2,1025,25
22853,STORE_2_681,STORE_2,1026,29
22854,STORE_2_681,STORE_2,1027,33
22855,STORE_2_681,STORE_2,1028,22
22856,STORE_2_681,STORE_2,1029,38
22857,STORE_2_681,STORE_2,1030,32
22858,STORE_2_681,STORE_2,1031,41
22859,STORE_2_681,STORE_2,1032,52
22860,STORE_2_681,STORE_2,1033,45
22861,STORE_2_681,STORE_2,1034,43
22862,STORE_2_681,STORE_2,1035,99
22863,STORE_2_681,STORE_2,1036,0
22864,STORE_2_681,STORE_2,1037,0
22865,STORE_2_681,STORE_2,1038,0
22866,STORE_2_681,STORE_2,1039,34
22867,STORE_2_681,STORE_2,1040,34
22868,STORE_2_681,STORE_2,1041,48
22869,STORE_2_681,STORE_2,1042,40
22870,STORE_2_681,STORE_2,1043,35
22871,STORE_2_681,STORE_2,1044,41
22872,STORE_2_681,STORE_2,1045,26
22873,STORE_2_681,STORE_2,1046,28
22874,STORE_2_681,STORE_2,1047,17
22875,STORE_2_681,STORE_2,1048,20
22876,STORE_2_681,STORE_2,1049,23
22877,STORE_2_681,STORE_2,1050,38
22878,STORE_2_681,STORE_2,1051,37
22879,STORE_2_681,STORE_2,1052,36
22880,STORE_2_681,STORE_2,1053,27
22881,STORE_2_681,STORE_2,1054,32
22882,STORE_2_681,STORE_2,1055,46
22883,STORE_2_681,STORE_2,1056,30
22884,STORE_2_681,STORE_2,1057,42
22885,STORE_2_681,STORE_2,1058,62
22886,STORE_2_681,STORE_2,1059,72
22887,STORE_2_681,STORE_2,1060,45
22888,STORE_2_681,STORE_2,1061,91
22889,STORE_2_681,STORE_2,1062,0
22890,STORE_2_681,STORE_2,1063,7
22891,STORE_2_681,STORE_2,1064,0
22892,STORE_2_681,STORE_2,1065,19
22893,STORE_2_681,STORE_2,1066,31
22894,STORE_2_681,STORE_2,1067,33
22895,STORE_2_681,STORE_2,1068,63
22896,STORE_2_681,STORE_2,1069,2
22897,STORE_2_681,STORE_2,1070,6
22898,STORE_2_681,STORE_2,1071,5
22899,STORE_2_681,STORE_2,1072,20
22900,STORE_2_681,STORE_2,1073,11
22901,STORE_2_681,STORE_2,1074,5
22902,STORE_2_681,STORE_2,1075,5
22903,STORE_2_681,STORE_2,1076,7
22904,STORE_2_681,STORE_2,1077,11
22905,STORE_2_681,STORE_2,1078,11
22906,STORE_2_681,STORE_2,1079,13
22907,STORE_2_681,STORE_2,1080,10
22908,STORE_2_681,STORE_2,1081,6
22909,STORE_2_681,STORE_2,1082,9
22910,STORE_2_681,STORE_2,1083,7
22911,STORE_2_681,STORE_2,1084,13
22912,STORE_2_681,STORE_2,1085,46
22913,STORE_2_681,STORE_2,1086,25
22914,STORE_2_681,STORE_2,1087,18
22915,STORE_2_681,STORE_2,1088,2
22916,STORE_2_681,STORE_2,1089,9
22917,STORE_2_681,STORE_2,1090,12
22918,STORE_2_681,STORE_2,1091,9
22919,STORE_2_681,STORE_2,1092,9
22920,STORE_2_681,STORE_2,1093,24
22921,STORE_2_681,STORE_2,1094,15
22922,STORE_2_681,STORE_2,1095,11
22923,STORE_2_681,STORE_2,1096,6
22924,STORE_2_681,STORE_2,1097,11
22925,STORE_2_681,STORE_2,1098,7
22926,STORE_2_681,STORE_2,1099,14
22927,STORE_2_681,STORE_2,1100,15
22928,STORE_2_681,STORE_2,1101,31
22929,STORE_2_681,STORE_2,1102,12
22930,STORE_2_681,STORE_2,1103,4
22931,STORE_2_681,STORE_2,1104,8
22932,STORE_2_681,STORE_2,1105,10
22933,STORE_2_681,STORE_2,1106,0
22934,STORE_2_681,STORE_2,1107,1
22935,STORE_2_681,STORE_2,1108,0
22936,STORE_2_681,STORE_2,1109,0
22937,STORE_2_681,STORE_2,1110,0
22938,STORE_2_681,STORE_2,1111,0
22939,STORE_2_681,STORE_2,1112,0
22940,STORE_2_681,STORE_2,1113,0
22941,STORE_2_681,STORE_2,1114,0
22942,STORE_2_681,STORE_2,1115,0
22943,STORE_2_681,STORE_2,1116,0
22944,STORE_2_681,STORE_2,1117,0
22945,STORE_2_681,STORE_2,1118,1
22946,STORE_2_681,STORE_2,1119,0
22947,STORE_2_681,STORE_2,1120,0
22948,STORE_2_681,STORE_2,1121,0
22949,STORE_2_681,STORE_2,1122,3
22950,STORE_2_681,STORE_2,1123,0
22951,STORE_2_681,STORE_2,1124,0
22952,STORE_2_681,STORE_2,1125,2
22953,STORE_2_681,STORE_2,1126,0
22954,STORE_2_681,STORE_2,1127,1
22955,STORE_2_681,STORE_2,1128,0
22956,STORE_2_681,STORE_2,1129,1
22957,STORE_2_681,STORE_2,1130,0
22958,STORE_2_681,STORE_2,1131,0
22959,STORE_2_681,STORE_2,1132,0
22960,STORE_2_681,STORE_2,1133,1
22961,STORE_2_681,STORE_2,1134,0
22962,STORE_2_681,STORE_2,1135,0
22963,STORE_2_681,STORE_2,1136,86
22964,STORE_2_681,STORE_2,1137,26
22965,STORE_2_681,STORE_2,1138,44
22966,STORE_2_681,STORE_2,1139,24
22967,STORE_2_681,STORE_2,1140,32
22968,STORE_2_681,STORE_2,1141,20
22969,STORE_2_681,STORE_2,1142,24
22970,STORE_2_681,STORE_2,1143,29
22971,STORE_2_681,STORE_2,1144,22
22972,STORE_2_681,STORE_2,1145,14
22973,STORE_2_681,STORE_2,1146,18
22974,STORE_2_681,STORE_2,1147,25
22975,STORE_2_681,STORE_2,1148,30
22976,STORE_2_681,STORE_2,1149,8
22977,STORE_2_681,STORE_2,1150,33
22978,STORE_2_681,STORE_2,1151,17
22979,STORE_2_681,STORE_2,1152,12
22980,STORE_2_681,STORE_2,1153,18
22981,STORE_2_681,STORE_2,1154,19
22982,STORE_2_681,STORE_2,1155,16
22983,STORE_2_681,STORE_2,1156,29
22984,STORE_2_681,STORE_2,1157,33
22985,STORE_2_681,STORE_2,1158,5
22986,STORE_2_681,STORE_2,1159,13
22987,STORE_2_681,STORE_2,1160,18
22988,STORE_2_681,STORE_2,1161,32
22989,STORE_2_681,STORE_2,1162,31
22990,STORE_2_681,STORE_2,1163,33
22991,STORE_2_681,STORE_2,1164,19
22992,STORE_2_681,STORE_2,1165,34
22993,STORE_2_681,STORE_2,1166,31
22994,STORE_2_681,STORE_2,1167,19
22995,STORE_2_681,STORE_2,1168,19
22996,STORE_2_681,STORE_2,1169,34
22997,STORE_2_681,STORE_2,1170,33
22998,STORE_2_681,STORE_2,1171,26
22999,STORE_2_681,STORE_2,1172,32
23000,STORE_2_681,STORE_2,1173,13
23001,STORE_2_681,STORE_2,1174,25
23002,STORE_2_681,STORE_2,1175,24
23003,STORE_2_681,STORE_2,1176,31
23004,STORE_2_681,STORE_2,1177,28
23005,STORE_2_681,STORE_2,1178,36
23006,STORE_2_681,STORE_2,1179,27
23007,STORE_2_681,STORE_2,1180,25
23008,STORE_2_681,STORE_2,1181,13
23009,STORE_2_681,STORE_2,1182,19
23010,STORE_2_681,STORE_2,1183,24
23011,STORE_2_681,STORE_2,1184,33
23012,STORE_2_681,STORE_2,1185,22
23013,STORE_2_681,STORE_2,1186,32
23014,STORE_2_681,STORE_2,1187,28
23015,STORE_2_681,STORE_2,1188,84
23016,STORE_2_681,STORE_2,1189,71
23017,STORE_2_681,STORE_2,1190,113
23018,STORE_2_681,STORE_2,1191,149
23019,STORE_2_681,STORE_2,1192,150
23020,STORE_2_681,STORE_2,1193,116
23021,STORE_2_681,STORE_2,1194,84
23022,STORE_2_681,STORE_2,1195,66
23023,STORE_2_681,STORE_2,1196,74
23024,STORE_2_681,STORE_2,1197,98
23025,STORE_2_681,STORE_2,1198,159
23026,STORE_2_681,STORE_2,1199,122
23027,STORE_2_681,STORE_2,1200,80
23028,STORE_2_681,STORE_2,1201,0
23029,STORE_2_681,STORE_2,1202,0
23030,STORE_2_681,STORE_2,1203,0
23031,STORE_2_681,STORE_2,1204,3
23032,STORE_2_681,STORE_2,1205,0
23033,STORE_2_681,STORE_2,1206,0
23034,STORE_2_681,STORE_2,1207,0
23035,STORE_2_681,STORE_2,1208,0
23036,STORE_2_681,STORE_2,1209,0
23037,STORE_2_681,STORE_2,1210,1
23038,STORE_2_681,STORE_2,1211,0
23039,STORE_2_681,STORE_2,1212,1
23040,STORE_2_681,STORE_2,1213,2
23041,STORE_2_681,STORE_2,1214,0
23042,STORE_2_681,STORE_2,1215,0
23043,STORE_2_681,STORE_2,1216,0
23044,STORE_2_681,STORE_2,1217,0
23045,STORE_2_681,STORE_2,1218,1
23046,STORE_2_681,STORE_2,1219,0
23047,STORE_2_681,STORE_2,1220,0
23048,STORE_2_681,STORE_2,1221,0
23049,STORE_2_681,STORE_2,1222,0
23050,STORE_2_681,STORE_2,1223,0
23051,STORE_2_681,STORE_2,1224,0
23052,STORE_2_681,STORE_2,1225,1
23053,STORE_2_681,STORE_2,1226,0
23054,STORE_2_681,STORE_2,1227,1
23055,STORE_2_681,STORE_2,1228,0
23056,STORE_2_681,STORE_2,1229,0
23057,STORE_2_681,STORE_2,1230,32
23058,STORE_2_681,STORE_2,1231,43
23059,STORE_2_681,STORE_2,1232,47
23060,STORE_2_681,STORE_2,1233,56
23061,STORE_2_681,STORE_2,1234,44
23062,STORE_2_681,STORE_2,1235,30
23063,STORE_2_681,STORE_2,1236,27
23064,STORE_2_681,STORE_2,1237,47
23065,STORE_2_681,STORE_2,1238,92
23066,STORE_2_681,STORE_2,1239,84
23067,STORE_2_681,STORE_2,1240,72
23068,STORE_2_681,STORE_2,1241,68
23069,STORE_2_681,STORE_2,1242,85
23070,STORE_2_681,STORE_2,1243,90
23071,STORE_2_681,STORE_2,1244,26
23072,STORE_2_681,STORE_2,1245,34
23073,STORE_2_681,STORE_2,1246,48
23074,STORE_2_681,STORE_2,1247,51
23075,STORE_2_681,STORE_2,1248,40
23076,STORE_2_681,STORE_2,1249,38
23077,STORE_2_681,STORE_2,1250,39
23078,STORE_2_681,STORE_2,1251,31
23079,STORE_2_681,STORE_2,1252,51
23080,STORE_2_681,STORE_2,1253,39
23081,STORE_2_681,STORE_2,1254,40
23082,STORE_2_681,STORE_2,1255,61
23083,STORE_2_681,STORE_2,1256,23
23084,STORE_2_681,STORE_2,1257,0
23085,STORE_2_681,STORE_2,1258,40
23086,STORE_2_681,STORE_2,1259,37
23087,STORE_2_681,STORE_2,1260,48
23088,STORE_2_681,STORE_2,1261,48
23089,STORE_2_681,STORE_2,1262,48
23090,STORE_2_681,STORE_2,1263,30
23091,STORE_2_681,STORE_2,1264,49
23092,STORE_2_681,STORE_2,1265,13
23093,STORE_2_681,STORE_2,1266,35
23094,STORE_2_681,STORE_2,1267,71
23095,STORE_2_681,STORE_2,1268,49
23096,STORE_2_681,STORE_2,1269,44
23097,STORE_2_681,STORE_2,1270,33
23098,STORE_2_681,STORE_2,1271,24
23099,STORE_2_681,STORE_2,1272,43
23100,STORE_2_681,STORE_2,1273,23
23101,STORE_2_681,STORE_2,1274,29
23102,STORE_2_681,STORE_2,1275,46
23103,STORE_2_681,STORE_2,1276,51
23104,STORE_2_681,STORE_2,1277,24
23105,STORE_2_681,STORE_2,1278,54
23106,STORE_2_681,STORE_2,1279,20
23107,STORE_2_681,STORE_2,1280,30
23108,STORE_2_681,STORE_2,1281,29
23109,STORE_2_681,STORE_2,1282,27
23110,STORE_2_681,STORE_2,1283,48
23111,STORE_2_681,STORE_2,1284,9
23112,STORE_2_681,STORE_2,1285,25
23113,STORE_2_681,STORE_2,1286,29
23114,STORE_2_681,STORE_2,1287,23
23115,STORE_2_681,STORE_2,1288,46
23116,STORE_2_681,STORE_2,1289,25
23117,STORE_2_681,STORE_2,1290,37
23118,STORE_2_681,STORE_2,1291,10
23119,STORE_2_681,STORE_2,1292,22
23120,STORE_2_681,STORE_2,1293,24
23121,STORE_2_681,STORE_2,1294,29
23122,STORE_2_681,STORE_2,1295,27
23123,STORE_2_681,STORE_2,1296,37
23124,STORE_2_681,STORE_2,1297,49
23125,STORE_2_681,STORE_2,1298,28
23126,STORE_2_681,STORE_2,1299,22
23127,STORE_2_681,STORE_2,1300,28
23128,STORE_2_681,STORE_2,1301,24
23129,STORE_2_681,STORE_2,1302,37
23130,STORE_2_681,STORE_2,1303,54
23131,STORE_2_681,STORE_2,1304,25
23132,STORE_2_681,STORE_2,1305,25
23133,STORE_2_681,STORE_2,1306,23
23134,STORE_2_681,STORE_2,1307,0
23135,STORE_2_681,STORE_2,1308,0
23136,STORE_2_681,STORE_2,1309,0
23137,STORE_2_681,STORE_2,1310,0
23138,STORE_2_681,STORE_2,1311,0
23139,STORE_2_681,STORE_2,1312,2
23140,STORE_2_681,STORE_2,1313,2
23141,STORE_2_681,STORE_2,1314,19
23142,STORE_2_681,STORE_2,1315,16
23143,STORE_2_681,STORE_2,1316,54
23144,STORE_2_681,STORE_2,1317,47
23145,STORE_2_681,STORE_2,1318,42
23146,STORE_2_681,STORE_2,1319,27
23147,STORE_2_681,STORE_2,1320,22
23148,STORE_2_681,STORE_2,1321,24
23149,STORE_2_681,STORE_2,1322,33
23150,STORE_2_681,STORE_2,1323,100
23151,STORE_2_681,STORE_2,1324,97
23152,STORE_2_681,STORE_2,1325,97
23153,STORE_2_681,STORE_2,1326,107
23154,STORE_2_681,STORE_2,1327,108
23155,STORE_2_681,STORE_2,1328,27
23156,STORE_2_681,STORE_2,1329,29
23157,STORE_2_681,STORE_2,1330,40
23158,STORE_2_681,STORE_2,1331,35
23159,STORE_2_681,STORE_2,1332,24
23160,STORE_2_681,STORE_2,1333,15
23161,STORE_2_681,STORE_2,1334,12
23162,STORE_2_681,STORE_2,1335,41
23163,STORE_2_681,STORE_2,1336,22
23164,STORE_2_681,STORE_2,1337,39
23165,STORE_2_681,STORE_2,1338,26
23166,STORE_2_681,STORE_2,1339,36
23167,STORE_2_681,STORE_2,1340,16
23168,STORE_2_681,STORE_2,1341,26
23169,STORE_2_681,STORE_2,1342,27
23170,STORE_2_681,STORE_2,1343,25
23171,STORE_2_681,STORE_2,1344,54
23172,STORE_2_681,STORE_2,1345,38
23173,STORE_2_681,STORE_2,1346,35
23174,STORE_2_681,STORE_2,1347,25
23175,STORE_2_681,STORE_2,1348,25
23176,STORE_2_681,STORE_2,1349,32
23177,STORE_2_681,STORE_2,1350,20
23178,STORE_2_681,STORE_2,1351,43
23179,STORE_2_681,STORE_2,1352,28
23180,STORE_2_681,STORE_2,1353,30
23181,STORE_2_681,STORE_2,1354,18
23182,STORE_2_681,STORE_2,1355,16
23183,STORE_2_681,STORE_2,1356,52
23184,STORE_2_681,STORE_2,1357,38
23185,STORE_2_681,STORE_2,1358,31
23186,STORE_2_681,STORE_2,1359,34
23187,STORE_2_681,STORE_2,1360,105
23188,STORE_2_681,STORE_2,1361,57
23189,STORE_2_681,STORE_2,1362,56
23190,STORE_2_681,STORE_2,1363,24
23191,STORE_2_681,STORE_2,1364,26
23192,STORE_2_681,STORE_2,1365,60
23193,STORE_2_681,STORE_2,1366,47
23194,STORE_2_681,STORE_2,1367,96
23195,STORE_2_681,STORE_2,1368,79
23196,STORE_2_681,STORE_2,1369,45
23197,STORE_2_681,STORE_2,1370,49
23198,STORE_2_681,STORE_2,1371,91
23199,STORE_2_681,STORE_2,1372,57
23200,STORE_2_681,STORE_2,1373,92
23201,STORE_2_681,STORE_2,1374,72
23202,STORE_2_681,STORE_2,1375,67
23203,STORE_2_681,STORE_2,1376,49
23204,STORE_2_681,STORE_2,1377,58
23205,STORE_2_681,STORE_2,1378,64
23206,STORE_2_681,STORE_2,1379,50
23207,STORE_2_681,STORE_2,1380,63
23208,STORE_2_681,STORE_2,1381,74
23209,STORE_2_681,STORE_2,1382,72
23210,STORE_2_681,STORE_2,1383,64
23211,STORE_2_681,STORE_2,1384,42
23212,STORE_2_681,STORE_2,1385,58
23213,STORE_2_681,STORE_2,1386,116
23214,STORE_2_681,STORE_2,1387,64
23215,STORE_2_681,STORE_2,1388,79
23216,STORE_2_681,STORE_2,1389,57
23217,STORE_2_681,STORE_2,1390,63
23218,STORE_2_681,STORE_2,1391,30
23219,STORE_2_681,STORE_2,1392,24
23220,STORE_2_681,STORE_2,1393,25
23221,STORE_2_681,STORE_2,1394,35
23222,STORE_2_681,STORE_2,1395,41
23223,STORE_2_681,STORE_2,1396,36
23224,STORE_2_681,STORE_2,1397,30
23225,STORE_2_681,STORE_2,1398,87
23226,STORE_2_681,STORE_2,1399,123
23227,STORE_2_681,STORE_2,1400,16
23228,STORE_2_681,STORE_2,1401,18
23229,STORE_2_681,STORE_2,1402,27
23230,STORE_2_681,STORE_2,1403,0
23231,STORE_2_681,STORE_2,1404,0
23232,STORE_2_681,STORE_2,1405,0
23233,STORE_2_681,STORE_2,1406,0
23234,STORE_2_681,STORE_2,1407,0
23235,STORE_2_681,STORE_2,1408,0
23236,STORE_2_681,STORE_2,1409,0
23237,STORE_2_681,STORE_2,1410,0
23238,STORE_2_681,STORE_2,1411,0
23239,STORE_2_681,STORE_2,1412,1
23240,STORE_2_681,STORE_2,1413,0
23241,STORE_2_681,STORE_2,1414,0
23242,STORE_2_681,STORE_2,1415,0
23243,STORE_2_681,STORE_2,1416,0
23244,STORE_2_681,STORE_2,1417,1
23245,STORE_2_681,STORE_2,1418,0
23246,STORE_2_681,STORE_2,1419,0
23247,STORE_2_681,STORE_2,1420,0
23248,STORE_2_681,STORE_2,1421,0
23249,STORE_2_681,STORE_2,1422,0
23250,STORE_2_681,STORE_2,1423,0
23251,STORE_2_681,STORE_2,1424,0
23252,STORE_2_681,STORE_2,1425,2
23253,STORE_2_681,STORE_2,1426,0
23254,STORE_2_681,STORE_2,1427,0
23255,STORE_2_681,STORE_2,1428,1
23256,STORE_2_681,STORE_2,1429,0
23257,STORE_2_681,STORE_2,1430,0
23258,STORE_2_681,STORE_2,1431,1
23259,STORE_2_681,STORE_2,1432,0
23260,STORE_2_681,STORE_2,1433,0
23261,STORE_2_681,STORE_2,1434,0
23262,STORE_2_681,STORE_2,1435,0
23263,STORE_2_681,STORE_2,1436,0
23264,STORE_2_681,STORE_2,1437,24
23265,STORE_2_681,STORE_2,1438,18
23266,STORE_2_681,STORE_2,1439,22
23267,STORE_2_681,STORE_2,1440,19
23268,STORE_2_681,STORE_2,1441,28
23269,STORE_2_681,STORE_2,1442,38
23270,STORE_2_681,STORE_2,1443,55
23271,STORE_2_681,STORE_2,1444,40
23272,STORE_2_681,STORE_2,1445,8
23273,STORE_2_681,STORE_2,1446,24
23274,STORE_2_681,STORE_2,1447,34
23275,STORE_2_681,STORE_2,1448,29
23276,STORE_2_681,STORE_2,1449,56
23277,STORE_2_681,STORE_2,1450,41
23278,STORE_2_681,STORE_2,1451,25
23279,STORE_2_681,STORE_2,1452,37
23280,STORE_2_681,STORE_2,1453,81
23281,STORE_2_681,STORE_2,1454,36
23282,STORE_2_681,STORE_2,1455,49
23283,STORE_2_681,STORE_2,1456,52
23284,STORE_2_681,STORE_2,1457,65
23285,STORE_2_681,STORE_2,1458,46
23286,STORE_2_681,STORE_2,1459,26
23287,STORE_2_681,STORE_2,1460,26
